INFO   | jvm 1    | 2016/12/22 16:35:40 | WrapperManager: Initializing...
INFO   | jvm 1    | 2016/12/22 16:35:40 | WrapperSimpleApp Error: Unable to locate the class com.control.Main : java.lang.ClassNotFoundException: com.control.Main
INFO   | jvm 1    | 2016/12/22 16:35:40 | 
INFO   | jvm 1    | 2016/12/22 16:35:40 | WrapperSimpleApp Usage:
INFO   | jvm 1    | 2016/12/22 16:35:40 | WrapperManager Error: Error in WrapperListener.start callback.  java.lang.IllegalArgumentException: can't parse argument number: app_class{/app_method}
INFO   | jvm 1    | 2016/12/22 16:35:40 | WrapperManager Error: java.lang.IllegalArgumentException: can't parse argument number: app_class{/app_method}
INFO   | jvm 1    | 2016/12/22 16:35:40 | WrapperManager Error: 	at java.text.MessageFormat.makeFormat(Unknown Source)
INFO   | jvm 1    | 2016/12/22 16:35:40 | WrapperManager Error: 	at java.text.MessageFormat.applyPattern(Unknown Source)
INFO   | jvm 1    | 2016/12/22 16:35:40 | WrapperManager Error: 	at java.text.MessageFormat.<init>(Unknown Source)
INFO   | jvm 1    | 2016/12/22 16:35:40 | WrapperManager Error: 	at java.text.MessageFormat.format(Unknown Source)
INFO   | jvm 1    | 2016/12/22 16:35:40 | WrapperManager Error: 	at org.tanukisoftware.wrapper.WrapperResources.getString(WrapperResources.java:194)
INFO   | jvm 1    | 2016/12/22 16:35:40 | WrapperManager Error: 	at org.tanukisoftware.wrapper.WrapperSimpleApp.showUsage(WrapperSimpleApp.java:597)
INFO   | jvm 1    | 2016/12/22 16:35:40 | WrapperManager Error: 	at org.tanukisoftware.wrapper.WrapperSimpleApp.start(WrapperSimpleApp.java:441)
INFO   | jvm 1    | 2016/12/22 16:35:40 | WrapperManager Error: 	at org.tanukisoftware.wrapper.WrapperManager$11.run(WrapperManager.java:4253)
INFO   | jvm 1    | 2016/12/22 16:35:40 | WrapperManager Error: Caused by: java.lang.NumberFormatException: For input string: "app_class{/app_method}"
INFO   | jvm 1    | 2016/12/22 16:35:40 | WrapperManager Error: 	at java.lang.NumberFormatException.forInputString(Unknown Source)
INFO   | jvm 1    | 2016/12/22 16:35:40 | WrapperManager Error: 	at java.lang.Integer.parseInt(Unknown Source)
INFO   | jvm 1    | 2016/12/22 16:35:40 | WrapperManager Error: 	at java.lang.Integer.parseInt(Unknown Source)
INFO   | jvm 1    | 2016/12/22 16:35:40 | WrapperManager Error: 	... 8 more
STATUS | wrapper  | 2016/12/22 16:35:41 | <-- Wrapper Stopped
STATUS | wrapperm | 2016/12/22 16:35:45 | Order print service service removed.
ERROR  | wrapperm | 2016/12/22 16:50:32 | The Order print service service is not installed - The specified service does not exist as an installed service. (0x424)
STATUS | wrapperm | 2016/12/22 17:04:16 | Service is running.  Stopping it...
STATUS | wrapperm | 2016/12/22 17:04:19 | Order print service service stopped.
STATUS | wrapperm | 2016/12/22 17:04:19 | Order print service service removed.
ERROR  | wrapperm | 2016/12/22 17:04:32 | The Order print service service is not installed - The specified service does not exist as an installed service. (0x424)
